category,text
REAL,"GoC update on #COVID19 
Reporter: children in the classroom regardless of age, should they wear masks? 
Dr Tam - in elementary schools ... adapt to the children's ability. When any child wants to wear a mask, let them. Don't stigmatize them for wearing a mask [when optional]."
REAL,"How do we balance needs of children and needs of adults in returning to schools? Fauci âat minimum, teachers should wear a mask and something to protect their eyes, which are also susceptible areas for virus transmission...could be goggles or face shieldsâ @ETFOeducators"
REAL,"We can't go to any indoor area without a mask and physical distancing in Ontario, but I should be in a room with 20 six year olds who are not required to wear masks or distance themselves!? There are several incidences of outbreaks among children in Canada.  #FireLecce"
REAL,"Dr. Fauci on the world news saying that teachers should wear a face mask , gloves and goggles. Can you imagine how scary this would be for preschoolers and Kindergarten children? School should be remotely until there is a vaccination that works for Covid19  #CongressmanCOVID"
REAL,"maybe instead of putting children in cages we should be putting the people that refuse to wear a mask in them since ""the coronavirus is a hoax"" right?"
REAL,"IDK at this point anyone who objects to wearing a mask should be treated like toddlers. Spoken to like the small tantruming children they are.

""Aww ish shomeone cwanky that they have to wear a mask?"""
REAL,"Secondly, it's not compulsory for my children to wear a mask, why should they be more at risk than me?"
REAL,"Children should not have to wear masks. Can you imagine a little kid vomiting in their mask and swallowing it back and choking on it , who gets Sued then?"
REAL,"If people don`t want to wear a mask, why should they seatbelts? WHY look both ways when crossing a road?, Teach your children it is OK to touch the hot stove. Stare at the sun. What kind of role model are we setting for the kids????????? I`m old and very ashamed of things."
REAL,I am confused as to why kids under 13 donât have to wear masks on public transport - a literal toddler was sitting right across from me and picked their nose then just rubbed it on the window??? If anyone should wear a mask it should be children ð¤¢
REAL,New study says 41% of parents say school children should be required to wear a mask while theyâre on the bus or in the school. Thoughts? #yql
REAL,"I donât understand the people (mostly APs) that are trying to find any type of way around wearing a mask to go to the parks. Or asking if their children HAVE to wear them. If youâre bringing them in public, you should want them to wear them??? For their safety???"
REAL,"I just saw an entire family walk into Justice saying things like âIâm not wearing a maskâ and âwhy should we have to wear a mask? thatâs stupid.â Most were young girls with a mom who agreed with them.

Stop teaching your children to be stupid."
REAL,Is it cynical to think that people should wear a mask in public and children and teachers shouldnât have to risk their lives to go back to school?
REAL,My sister isnât sure if she should send her kid to pre k this fall. The classes are really small (4 children) but no one will wear a mask. What do yâall think?
REAL,"Should kids wear masks?
The Centers for Disease Control and Prevention recommends all children 2 years old and older wear a mask or cloth covering. @GovWhitmer All students in school need to be wearing masks when around others."
REAL,"children over the age of two going to a public place should be wearing a mask!!!

make masks a diy project or purchase ones with cool designs to get them on board!

also, if youâre a parent refusing to wear a mask, your child will mirror that behavior! like grow up and wear one?!"
REAL,"Please help me out Twitter friends! 

1. Do you believe masks are unnecessary?  If so, why?

2. If I wear a mask to protect you, does that offend you?

3. Should children be required to wear masks in school?

4. Are masks here to stay forever?

#retweet #covid19"
REAL,"More than 7,000 kids have tested positive for #coronavirus in Florida; 12 have MIS-C ~ multi-system inflammatory

Does this sound like ""kids don't get it, kids don't spread it""....does this sound like schools should reopen???

Wear a mask, save your children.

Walmart"
REAL,"I don't understand how anyone can think we should open the schools.  The most prominent kindergartner in the world can't consistently wear a mask, and he's the president!  How can we expect actual children to do the same?"
REAL,"We should wear masks everywhere but we're sending children back to school?

6' distancing, but wear a mask?

Nobody has a clue and we're dancing to whoever plays a tune."
REAL,I'm confused. Should I wear a face covering or should I wear a mask? I suppose if I wear a face covering I won't frighten the children!
REAL,"So Cohen, Manafort and Stone canât serve their term in prison because of Covid19, but children and staff should return to school , whereâs First Lady âBe Bestâ and her protection of children?.#DerangedDonald #StayHome #WearAMask"
REAL,".@NYCMayor my uncle drives a private school bus for Jewish children. None of them wear masks, not the children nor their parents. My uncle is in his 60s. Why should he have to get sick &amp; risk death because you are not enforcing mask wearing among the Jews!?!
@NYGovCuomo"
REAL,"DofEd: ""if families choose to
have their children wear masks, care should be taken that children are not stigmatized."" Consider the stigma if the child were even thought to be the impetus of a cluster? #rethinkstigma #wearamask #protectothers #pandemic 
@EDU_GovNL
 
@GovNL"
REAL,"Hey #parents do you have the #freedom to NOT send your #children back to #school in the Fall? Seems to me if ppl have the freedom to NOT wear a #mask, no one should be telling parents their kids must return to in class room school"
REAL,"What is situation with potential #COVID19 exposure on flights within Canada? I know people who have read about such potential exposure, on flights, and in rows identified by the BC Ministry of Health; had they not read about this in the paper they wouldn't know. Contact tracing?"
REAL,"From everything that has been discussed about the Pandemic, contact tracing through testing of people that were exposed to the virus is very important in controlling the spread. What is the justification CDC is using in stopping the testing of those exposed  to virus? Explain?"
REAL,Questions for @GovRaimondo: ð¤Are we still paying @BCG &amp; what is their role? Have you posted those monies âï¸ spent on transparency portal? Why haven't kids been paid for SAIL program? When and why did contact tracing &amp; COVID checks STOP at @tfgreenairport? @joshmblock ?
REAL,"Dr Strang said contact tracing in schools would use the NSHA definition of ""close contact"".

What is that definition? @ChenderMLA @TimothyHalman @withwozney"
REAL,"There is an active debate as to how effective contact tracing can be. How many people would you need to employ to make contact tracing effective? What is going to be the right way to go about it? - @NathanRowe2, @EvidentID, #KNOWIdentity"
REAL,"What is going on? @HSELive @DonnellyStephen @ronan_glynn  Patient with young children had positive covid test reported on Friday. She was symptomatic for over a week before testing.
Today, still no contact tracing, no testing of family + their close contacts potentially infected"
REAL,"And the people who refuse to cooperate with the government contact tracing process 
Yuh see all yuh so ....
Need to get your act together!!!
Like what is the issue??"
REAL,"Guys, what is this strengthening of contact tracing through technology? This government is upto no good #cyrilramaphosa"
REAL,"US is a complete sh*t show....  taking out mail sorting machines? no testing strategy? no contact tracing? no unemployment? WTF? What is wrong with Senate and Congress - get the f*ck back to DC, there should be no recess. I can't even."
REAL,"#covidNZ #nzpol 
What is the progress @nzlabour on the COVID CARD contact tracing tool looked at 4 months ago?
Newsroom reported the card option was presented to Justice Minister Andrew Little and Communications Minister Kris Faafoi on April 12.
Are you plonkers doing anything?"
REAL,"What is the usual timeline from Covid testing to lab results to start of contact tracing?

How long does it gnerally take to track one person's contacts?

@CBCMaritimeNoon"
REAL,"Why have we heard so little about Contact Tracing recently? What is happening there and how is it coordinated on the local state and federal levels? Yes, people are wearing masks. But thatâs just one part of proven strategies to reduce infection of #COVID19"
REAL,Some SLPs travel from school to school. How effective will contact tracing be &amp; what is the policy should one of the students the SLP works with contract covid?Potential infection extends across classrooms and schools. @MikeWReilly @NYGovCuomo @NYCMayor @DOEChancellor @NYCMayor
REAL,#AskWHO What is the insight gathered from contact tracing or the reason why and how people contract covid? This is lacking in most case reporting where in the focus is just providing numbers but actual case scenario of transmission is not highlighted maybe due to privacy concerns
REAL,"The Gov't and health officials are doing what is necessary through contact tracing, ring fencing, etc. A walk outside shows WE (society) are not taking the virus seriously

Additionally people taking about rolling back but is that the only way we can comply also can we afford to?"
REAL,Genuine question. What is the evidence on the effectiveness of social 'bubbles' in educational settings (not bubbles between households) on the reduction of #SARSCoV2 transmission (not the feasibility of contact tracing which is a different matter)? Please share papers.
REAL,"third question is about contct tracing. If student tests positive in class, what is the contact tracing for that positive? Do you test the class? If the student goes to a umber of classes how do you do that? who will do the contact tracing? -- Cuomo"
REAL,Now that we are 5 months into this and the state is doing contact tracingâ¦why is their no info on where people are contracting COVID? What % is at home? Office? Grocery stores? Social gatherings? No data on this being shared ?
REAL,What is a BC teacherâs legal culpability when contact tracing identifies their âLearning Groupâ as the the origin of a COVID-19 outbreak? Teachers will not be able to guarantee that children always behave safely. @bcedchat @Rob_Fleming @bctf @Dave_Eby @mike_farnworth
REAL,Agree with the decision not to move to phase 4 but what is closing bars/restaurants doing other than dessimating an already struggling industry and encouraging people to go to houseparties? Surely in a pub with bookings and contact tracing is better and safer
REAL,"Has anybody who ""recovered"" tested positive again? What is the proportion of the asymptomatic cases that have had to seek hospital care?  What is, so far, our ""national' Râ for contact tracing? . @MOH_Kenya"
REAL,"how many people in area XXXX were TESTED for SARS-CoV2? Of those tested positive, was thorough Contact Tracing performed? If not, why not? What % NOT TESTED? What is accuracy rate of particular test used? My point=virus already THERE. Just donât know it"
REAL,"what is the benefit of testing non symptomatic people if he/she have no travel history and have not been in contact of any positive patient or not involved in any contact tracing??? 
#COVID19"
REAL,"What is this administrationâs national testing plan?

What is this administrationâs national contact-tracing plan?

What is administrationâs national school reopening plan?"
REAL,"The @NationalGuard has been instrumental in #COVID response â helping food banks, testing, contact tracing, and more. 
 
What is the delay in extending Title 32, @realDonaldTrump &amp; @VP? 49 states have asked for this. Your delay hurts our #COVID19 response &amp; Nat'l Guard members."
REAL,Bw Gov ke batho le knee jerk reactions. After this lockdown then what???????? During the lockdown what is going to happen besides contact tracing?????
REAL,"1/2 @DanielAndrewsMP - re ""data"" if data so NB (which it is): we NEED transparency-
* explain the inconsistencies (some large)
* what is the ICU death/ recovery rate (are we being successful)
* if we contact tracing what do all the ""under investigation"" relate to?"
REAL,Infected quarantine avoider not cooperating with contact tracing .......... What is wrong with their faces ? They look like they had way too much BOTOX ! When a nations health is at risk the gutless politicians SHOULD FORCE THEM TO COOPERATE ! Stuff the LWPC ideology !
REAL,"Mike Seaman ""What is contact tracing?"" #NDTownHall2020 #NDCovidTownHall #HereWeAreStillOnlineButSureReopeningIsSafe"
REAL,"#AskResponsible_Trunnell
What is your opinion on existing Bluetooth-based contact tracing apps and do you think it is relevant to data commons?
@dataeconomyai #ResponsibleData"
REAL,"News ch 3 what is the cohort model how does that reconcile w/ specials? Comiss. says intended to support contact tracing... a risk rdctn strategy, ...reducing # of interactions...  New London Super says specialists might be w/ same group of ss each school day for one session"
REAL,"What is going on with #COVID19 testing? I tested positive 2+ weeks ago &amp; again after that &amp; no one contacted me for contact tracing. Several friends had results take 10 days. That does not bode well for fall. We brought the curve down, we have to keep it there. @NYGovCuomo"
REAL,Are we getting any more information on contact tracing that can help us lower the COVID rates in the Latinx community?  What are we doing?  Do we need additional housing for health care and retail workers?  Surely we aren't collecting data just to observe what is happening.
REAL,Is there any update on how safe airline travel has been? Seems like there has been enough time to figure out what is/isn't working. Or is it just a case of not enough contact tracing to even begin to figure out if it's safe or not?
REAL,"Michael Sandel, joined by Chautauquans via Zoom, kicks off his lecture by discussing COVID-19 and contact tracing. 
""What is the greater good?""
The group begins a debate on balancing public health and privacy regarding the use of cell phone data to trace the disease."
REAL,"Q3. What is the role and benefit of contact tracing in the fight against COVID-19? #PIHchat

Next question for noted biostatistician Dr. @nataliexdean."
REAL,"Why did #BenedictDonald block testing and maybe more to the point contact tracing from the beginning?
What is he afraid of?
Is he afraid that we will find out who patient zero is or zeroes are?
In at least 1 state nursing homes were hit early while gen pop not until now, how?"
REAL,"[Time for Trivia Thursday]
Q: What is a prolonged quarantine period in a pandemic without scientific approach, mass testing, and proper contact tracing?
A: A fucking waste of time :D"
REAL,My school was shut down last Friday due to a student testing positive. We are still closed due to contact tracing. Whatsmore it is 21:05 Iâm still checking my emails to see if I am expected on site tomorrow. What is going on?! @DanielAndrewsMP @JamesMerlinoMP  @VictorianCHO
REAL,"Contact Tracing Centre, Motherwell- 'Hello Jim, it's me. Who? It's me, yourself. What is it? I'm just contacting you/me to inform us we have Covid-19. Could you let Tracey know she has Covid too?'"
REAL,"Question: Children, what is an example of opposite of good Presidential leadership?         Answer:       âInstead of expanding testing, the Trump administration wants to block $25 billion for states to conduct testing and contact tracingâ
#COVID19 #firehimnow"
REAL,"Just got the results from my COVID test (negative, yay!) 9 days after I took it. This is not giving me any faith in the frequent testing and contact tracing plans for reopening schools this Fall. What is the plan when it takes 9 days to know???"
REAL,"Hey Twitter 
My sister got called by a contact tracer who said sheâd been exposed to COVID last Tuesday.  

She was told she doesnât have to isolate, and she canât get a test unless she has symptoms.
Serious question- what is the point of contact tracing?"
REAL,What is the status of contact tracing? On a scale of 1 to 10 how good is our system?
REAL,#PresidentialImbizo lack of contact tracing and mass testing is one reason why we have high number of infections. What is government immediate plans to increase laboratory capacity? Waiting for 8 days for test results add to anxiety to citizens
REAL,".@regionofpeel 

What is the cause of higher cases in peel compared to ont?

Is it related to airport (taxi, baggage, ...)?

What can we do about it?

We should have a good idea through contact tracing by now. Let us know how we can help.

.@BonnieCrombie .@patrickbrownont"
REAL,States do contact tracing - what is Hunt talking about?
REAL,"What is the plan for NSW ? Just encourage people to do the right thing like Sweden ? No lockdowns, no mass testing and haphazard contact tracing . Make the  economy a priority and deaths of the elderly, vulnerable and health care workers just collateral damage ? It will cost them"
REAL,"Folks are waiting over a WEEK for #COVID__19 test results in #Maryland.  Questioning the lag/delay in the reported numbers. After a week, what is the point of contact tracing? @GovLarryHogan @MontgomeryCoMD"
REAL,"Does anyone know what is happening with contact tracing? In Toronto?  Just heard @TOPublicHealth has laid off over 100 employees. The ""app"" The province designed isn't operational. And @fordnation is planning to move to stage 3. #COVID19Ontario"
REAL,"I am curious that what is the source , is contact tracing done? In case of Mr Bachan and Mr Anupam 's Family."
REAL,What is the official Canadian govt app for COVID contact tracing? Nothing stands out in App Store. @DrBonnieHenry @RosieBarton @althiaraj
REAL,"You want to see what leadership looks like in a pandemic?  MA has one of the lowest new case counts and follows a strict phased re-opening. New hotspots in towns are met with free pop up testing sites and contact tracing. Compare this to what is happening in AZ, TX, and FL."
REAL,So I guess we will not be adopting contact tracing as strategy going forward since only folks with symptoms will be tested? What is the rationale for this?
REAL,Gov Asa colleges reopening what is the advice for students coming in from other states? Gov Asa we are working with colleges around he state to do contact tracing and educate students to properly mask and distance. There will be positive cases coming into the colleges this Fall
REAL,"No National plan. Over 130,000 DEATHS.   Itâs spreading! This needs to stop. We need to control the virus. Go back to school? The key is how. What is safe? Testing and contact tracing should be done but there are so many cases. Do something about the virus!"
REAL,"Contact tracing is useless at this point because it is spreading so fast. ð³.  Hospitalizations are up 90% in Arizona &amp; Florida??  Is there anyone leading us? People speak up and say they have it and yet people are saying no, they donât. So what is it folks?"
REAL,What is another term for contact tracing?
REAL,"Exactly what is the point of contact tracing? Please don't say ""because we need to see where it spread"". And what difference will this make? A rediculous exercise. They cannot even report testing and case numbers correctly!"
REAL,1/9 What is the benefit of testing if people donât get results back for 7-10 days? There is no way to do adequate contact tracing from 10 days ago. We know people arenât staying home &amp; therefore may be exposing others or getting exposed if they werenât infected already. #COVID19
REAL,"What was #COVID19KE response Strategy? What is nature of infections? Are numbers given daily from contact tracing, senitel surveillance, or mass testing? Do we know transmission lines? Does 189,000 tests provide sufficient data sample size to determine spread of virus?"
REAL,Stopped at well known Dublin pub after Mater hosp appointment on Fri afternoon for dinner and went to local cafe to meet sister yesterday. No contact tracing being done in either venue. What is the point of any guidelines if every place operating how they feel?  Cousin who ../1
REAL,"No leadership, no data-driven plan with testing and contact tracing, no universal access to healthcare.  US needs to be agile in handling this pandemic yet with we are lumbering towards more sick and more dead. What is a number of dead have to before we realize are setup wrong?"
REAL,"#COVIDã¼19 Has anyone estimated how much health &amp; public health workforce (for testing, contact tracing, monitoring) will be needed? What is being done to recruit and train this workforce? Seems as important as test kits.@CarlosdelRio7 @vmarconi2 @CDCDirector"
REAL,"So apparently our active case numbers go down mostly because they lose contact with the people. So someone tests positive, they get added to active cases, then a few weeks later they haven't heard from them, they take them off. Amarillo is like ""what is contact tracing?"""
REAL,"How does contact-tracing work? 
If someone tests positive for COVID-19 and provides your name as a person s/he has been in contact with, you may get a call from a contact-tracer. As usual, criminals have stepped in to defraud people, while posing as contact-tracers. Be careful!"
REAL,"How does contact tracing work?

Contract tracing works by identifying people recently diagnosed with an infectious disease, like #covid19. Then, those people are interviewed to identify everyone with whom they had close contact during the time they may have been infectious."
REAL,lol last night at work this guy told me he doesnât have an email for contact tracing yet he is on his iphone..........i said âhuh strange..how does your iphone work with no email??â and he just stared at me ð
REAL,"After letting all the info marinate re PDSBâs reopening ...if I am doing a seating plan for 20 Gr1s, does this mean they never leave that spot, how will this seating plan work in Kindergarten? The rational is for contact tracing, so this would mean we stay in one spot all day?"
REAL,"Ontario moots, did you download the COVID alert app? How does it work? Is it just government surveillance or has this method of tracking been used in Korea as well to help with contact tracing?"
REAL,"I am not using the NZ Contact tracing app, because I don't go anywhere apart from daycare and the supermarket lol.
How does it work if I'm needed for contact tracing - is my data in the cloud?"
REAL,"Idk where I heard this and please tell me I'm wrong: pediatricians are not having kids tested for Covid?  So...how does contact tracing and in-person school work, then? Is this the ""if we don't test it then it doesn't exist"" theory?! Please let me be wrong."
REAL,"How does contact tracing work? Person A tests positive. He is asymptomatic, having contracted it   10 days ago. How do they know it was 10 days ago? Who has he infected? How do you track them down? Did Person A infect them? We'll never know."
REAL,"How does contact tracing work for protesters who, more than likely, are in the midst of nameless people?"
REAL,How does contact tracing work with HIPAA?
REAL,Who is a close contact in terms of #COVID19  ? A close contact is defined as a person who spends a prolonged period of time (15 minutes) within 6 feet (2 meters) of a person that has been diagnosed with COVID-19 up to 2 days prior to their illness onset.
REAL,"Can you get covid from a pack of meat packed by someone with covid? It's a known unknown. I think.
""COVID-19 is a respiratory illness. It is not known to be transmitted by exposure to food or food packaging."""
REAL,"What lessons have you learnt from this Covid 19 pandemic that will impact your life positively going forward? Mine is to ensure the biz I invest in should be necessities like food, health &amp; IT. @greaterbayo can we get your insight on this Sir?"
REAL,"I just returned from getting groceries at the store. Do I ever bring in deliveries left outside the building for other people living in this building?
Yes. I just did so. It was a pretty big delivery, mostly of food. Ballard is safe, but you never know about those porch pirates."
REAL,"How much does fomite transmission contribute to the spread of COVID-19? The @CDCgov describes fomite transmission as a ""possible"" route of coronavirus transmission but maintains that close contact between people is thought to be the main source of new infections. #covacma"
REAL,Then someone will make remarks of why you even go to those areas when you know you be victimised. But why should you not go? Is it only white people who are meant to travel 'with ease' across SA?
REAL,"We're not asking to cancel these exams, We just want it to be postponed. Students who cannot travel cannot afford backlogs. 
Many students have to come from containment zones. What should we chose health,life or semester exams??
#justiceforkslustudent
#BSYediyurappa
#BSYbjp"
REAL,Even the judge who said that that the life should not be stopped due to corona gave the same statement through video conferencimg. Then why shall we students travel hundreds of kms  to reach our exam centres?#INDIAunitedtoPostponeJEE_NEET
REAL,Why Maha CM should not initiate remedial action to put an end to ordeals of these students who were forced to travel for more than 50 kilometers on foot for their education?Shame on part of this govt. which does not have any concerns about students of state who face difficulties
REAL,Why Maha CM should not initiate remedial action to put an end to ordeals of these students who were forced to travel for more than 50 kilometers on foot for their education?Shame on part of this govt. which does not have any concerns about students of state who face difficulty
REAL,Should we get on the roads to protest ? Because in our county those who protest silently and calmly on internet are not paid any head.. if according to them getting on roads to travel for exams is safe then let's get on roads to protest as well. #PostponeJEE_NEETSept
REAL,Is the government willing to take the responsibility for students lives ?and what about those who canât travel or have to travel by public means.such things needs to be taken into consideration.Its not something we should take lightly #PostponeJEE_NEETSep
REAL,Did You Know?  @gcschools students who have been directed to quarantine for any reason â including international travel â should not attend school until the quarantine is complete.
REAL,"Not for nothing, but as someone who played a major role in making the Travel Ban a national moment, I feel like....we should have let Muslim folks speak about the Muslim Travel Ban? #DNCConvention"
REAL,Am I missing something? Surely this is a total disaster that people are trying to return to the U.K. from France in their droves today to âbeatâ the quarantine. Not to mention overcrowding of travel services etc arenât they the ones who *should* be quarantining?
REAL,Why @British_Airways Am I unable to claim a voucher because I booked in advance?and donât travel until October... not even allowed in to the US &amp; Canada! Surly people who booked between March &amp; now should be penalised not people who did it prior to Covid!
REAL,"What a joke? US with &gt;1/4 of World Covid infections, daily fatalities in 1000s, daily infections in 100s of 1000s, issuing travel advisory against Kenya. Who is supposed to be warning who not to go where?  Case of pot calling the kettle black. Kenya should BAN travel to US now"
REAL,"There should be a blanket no entry/no travel for folk who don't wear masks.

I am aware of the reasons for folk not wearing them but 99% of folk not wearing them are at it.

And 99% of the reasons are bullshit.

Surely it's not safe for them to be out anyway?"
REAL,"What do you think?

People who don't take the eventual #COVID19 vaccine should not be allowed to travel internationally. (poll)"
REAL,WHO should be renamed to WORST HEALTH ORGANISATION. Why there has been no check on the worldâs virus factory China? Why the Chinese virology is not been baned yet? Total ban to be imposed no imports or travel from china @WHO @UN #BunyaVirus #coronavirus #hantavirus #chinesevirus
REAL,Itâs about time the government stopped messing with everyoneâs hopes and aspirations and just said anyone who travels should isolate for 14 days. What they are doing now causes stress and costs money. They do not know what they are doing. What is this virus really? @BorisJohnson
REAL,Why is there no converstion about kids especially teens getting tested. I know teens who teat to travel.  Its not fun but not that bad. Is there a medical reason kids should not test? If teachers asked for that I could understand it.
REAL,Does the speed limit not apply to those who ride motorbikes? I donât think Iâve ever seen them travel at the speed they should be ð¤¬
REAL,fines should be imposed on the many people who travel via TFL and who are not bothering to wear mandatory face masks? very frustrating that nobody is taking the risk of an impending 2nd peak of COVID19 seriously and neither social distancing/wearing masks @TfL @metpoliceuk
REAL,"Countries Should Fight Coronavirus With Masks, Not Travel Bans: ~ @WHO

What do you think?"
REAL,"There should be summer league softball for us who have aged out of travel ball, why is this not a thing yet??"
REAL,"So who's coming first? I'm not sure when it will be safe to travel, but we need to start making plans for when it is! I will be completely ready in about a month, probably. 

So I'm looking at these pictures and I'm wondering, ""Where should I point this thing?"" â¥â¥â¥â¥ }"
REAL,I like to watch the videos about travel cons. Rip offs. Things to bwver do. Places you should not go and the women who prey on men in other countries. Places I will never go. But the videos are so beautiful. And I be wondering can I spot the conwoman's team of male robbers?
REAL,.@DGCAIndia @HardeepSPuri whatâs the fate of the flight ticket holders whoâre still waiting for their ticket refunds from airlines &amp; agents for travel ban due to lockdowns? Focus should be on the travel date &amp; not on booking dates. @narendramodi @PMOIndia @airindiain @makemytrip
REAL,Does @OnlyKilwinning have a twin/sister town? If not we should get one. I'd personally recommend @Haugesund in Norway. Its the homeland of the Viking Kings. Let's make it happen. I'm happy to be the middleman who travels.
REAL,"Seeing influencers are back to travel and socializing in Kenya. Is it wise? While travel restrictions were lifted, not sure non-essential travel should be encouraged. With the covid situation in Kenya, those who can afford to should probably be isolating more right now not less."
REAL,"Letâs see, we have the state medical assn composed of doctors of every specialty asking for a statewide mask mandate and a Governor who has no medical training saying no. Who knows better what we should do? People will travel from counties with a mandate to those that do not."
REAL,Private &amp; Charter schools get to pick and choose who they take. Thatâs the only real choice in this. When a student canât hang he or she gets sent to the local public school. Zip code should not determine anything. Why does a student need to travel across town? #LifeLibertyLevin
REAL,"The WHO is not alerting the world reg the covid 19 as fast as it should be.  Now, it is saying that the covid 19 can also travel through air and we need to be careful.  How about if covid 19 travels through 'water'.  When are they going to declare it - after some more die?"
REAL,If #NPHET and the irish government are advising not to travel abround then should there not be compensation for irish people who booked flights??? Should the airlines not either give a voucher/refund? People are in limbo between the govt and airlines
REAL,"To anyone who accept to be vaccinated in order to travel by plane, I say, give them the lethal one

""They are not sending you their best, folks!"" Should join ??

The 60s 70s art community should revolt against the SYSTEM other than more decadence and blood #rape and #hate"
REAL,"So any way, on Thursday I am forced to take my husband all the way out to way-the-hell-and-gone #Scottsdale #mayoclinic instead of our nearby #Phoenix campus. Anyone who regularly travels on #Shea- any lane closings/road work/ #TrafficAlert I should know about? Thanks
(Not happy)"
REAL,I can go to the pub &amp; mix with total strangers just to get my fix of an alcoholic drink but I can't go to the doctors &amp; get a vaccination for my holiday.....how does that work?! Who pays should I get sick due to not having the right vaccine before travel? #NHS #Travel #vaccine
REAL,"Ruhs should understand that not all the students studying here belongs to Rajasthan,how students like me from other states can travel here only for exam.who will arrange safe environment and assure our safety?I request ruhs to view from our eyes and promoteus.#Ruhspromotestudents"
REAL,"Why we should not take serious actions on the people who are not following the rules of Social Distancing, Wearing Masks, Travel Rules (Violating)?????

#CMOTamilnadu #COVID19India #sivakasi #TamilNadu"
REAL,The movement to not use air travel should be insulting to anyone who doesn't have at least 12 weeks of annual free time. Is seeing the world supposed to be something only greedy bastards do?
REAL,"If you were offended that I pointed out that when making a #travel vlog about another country, you should use the correct terminology, can you imagine the offense taken by those in that country who see that you can't even be bothered to learn the local lingo? Probably not. ð¤·ââï¸"
REAL,"#BlueJays were smart to get out of Florida and train in Toronto.

That being said, given the travel to and from ballparks during this shortened season, I'm still not optimistic that a season will (or should) happen.

But who am I?"
REAL,"Americans not allowed to travel into Europe with a US travel ban and 16+ states not allowed to now travel into New York. Some listened to those media douche bags back in March, April and May who thought this would be over by now.? You should be ashamed to follow them."
REAL,"What is the rationale for imposing masks outside, all over the Brussels region, even when thereâs nobody else around, but allowing people to eat in restaurants indoors, with poor ventilation (and without masks)?"
REAL,"What is wrong with the weather today? My cat went outside para lang makakuha ng ventilation. August na, it's supposed to be rainy season."
